0.0531	0.998591	0.997183
0.0532	0.998585	0.997172
0.0533	0.99858	0.997162
0.0534	0.998575	0.997151
0.0535	0.998569	0.99714
0.0536	0.998564	0.99713
0.0537	0.998559	0.997119
0.0538	0.998553	0.997108
0.0539	0.998548	0.997098
0.054	0.998542	0.997087
0.0541	0.998537	0.997076
0.0542	0.998532	0.997065
0.0543	0.998526	0.997054
0.0544	0.998521	0.997044
0.0545	0.998515	0.997033
0.0546	0.99851	0.997022
0.0547	0.998504	0.997011
0.0548	0.998499	0.997
0.0549	0.998493	0.996989
0.055	0.998488	0.996978
0.0551	0.998482	0.996967
0.0552	0.998477	0.996956
0.0553	0.998471	0.996945
0.0554	0.998466	0.996934
0.0555	0.99846	0.996923
0.0556	0.998455	0.996912
0.0557	0.998449	0.996901
0.0558	0.998444	0.99689
0.0559	0.998438	0.996878
0.056	0.998432	0.996867
0.0561	0.998427	0.996856
0.0562	0.998421	0.996845
0.0563	0.998416	0.996834
0.0564	0.99841	0.996822
0.0565	0.998404	0.996811
0.0566	0.998399	0.9968
0.0567	0.998393	0.996789
0.0568	0.998387	0.996777
0.0569	0.998382	0.996766
0.057	0.998376	0.996755
0.0571	0.99837	0.996743
0.0572	0.998365	0.996732
0.0573	0.998359	0.99672
0.0574	0.998353	0.996709
0.0575	0.998347	0.996697
0.0576	0.998342	0.996686
0.0577	0.998336	0.996674
0.0578	0.99833	0.996663
0.0579	0.998324	0.996651
0.058	0.998318	0.99664
0.0581	0.998313	0.996628
0.0582	0.998307	0.996617
0.0583	0.998301	0.996605
0.0584	0.998295	0.996593
0.0585	0.998289	0.996582
0.0586	0.998284	0.99657
0.0587	0.998278	0.996558
0.0588	0.998272	0.996547
0.0589	0.998266	0.996535
0.059	0.99826	0.996523
0.0591	0.998254	0.996511
0.0592	0.998248	0.996499
0.0593	0.998242	0.996488
0.0594	0.998236	0.996476
0.0595	0.99823	0.996464
0.0596	0.998224	0.996452
0.0597	0.998218	0.99644
0.0598	0.998213	0.996428
0.0599	0.998207	0.996416
0.06	0.998201	0.996404
0.0601	0.998195	0.996392
0.0602	0.998189	0.99638
0.0603	0.998183	0.996368
0.0604	0.998176	0.996356
0.0605	0.99817	0.996344
0.0606	0.998164	0.996332
0.0607	0.998158	0.99632
0.0608	0.998152	0.996308
0.0609	0.998146	0.996296
0.061	0.99814	0.996284
0.0611	0.998134	0.996271
0.0612	0.998128	0.996259
0.0613	0.998122	0.996247
0.0614	0.998116	0.996235
0.0615	0.998109	0.996223
0.0616	0.998103	0.99621
0.0617	0.998097	0.996198
0.0618	0.998091	0.996186
0.0619	0.998085	0.996173
0.062	0.998079	0.996161
0.0621	0.998072	0.996149
0.0622	0.998066	0.996136
0.0623	0.99806	0.996124
0.0624	0.998054	0.996111
0.0625	0.998048	0.996099
0.0626	0.998041	0.996086
0.0627	0.998035	0.996074
0.0628	0.998029	0.996061
0.0629	0.998022	0.996049
0.063	0.998016	0.996036
0.0631	0.99801	0.996024
0.0632	0.998004	0.996011
0.0633	0.997997	0.995998
0.0634	0.997991	0.995986
0.0635	0.997985	0.995973
0.0636	0.997978	0.99596
0.0637	0.997972	0.995948
0.0638	0.997965	0.995935
0.0639	0.997959	0.995922
0.064	0.997953	0.99591
0.0641	0.997946	0.995897
0.0642	0.99794	0.995884
0.0643	0.997933	0.995871
0.0644	0.997927	0.995858
0.0645	0.997921	0.995846
0.0646	0.997914	0.995833
0.0647	0.997908	0.99582
0.0648	0.997901	0.995807
0.0649	0.997895	0.995794
0.065	0.997888	0.995781
0.0651	0.997882	0.995768
0.0652	0.997875	0.995755
0.0653	0.997869	0.995742
0.0654	0.997862	0.995729
0.0655	0.997856	0.995716
0.0656	0.997849	0.995703
0.0657	0.997843	0.99569
0.0658	0.997836	0.995677
0.0659	0.997829	0.995663
0.066	0.997823	0.99565
0.0661	0.997816	0.995637
0.0662	0.99781	0.995624
0.0663	0.997803	0.995611
0.0664	0.997796	0.995598
0.0665	0.99779	0.995584
0.0666	0.997783	0.995571
0.0667	0.997776	0.995558
0.0668	0.99777	0.995544
0.0669	0.997763	0.995531
0.067	0.997756	0.995518
0.0671	0.99775	0.995504
0.0672	0.997743	0.995491
0.0673	0.997736	0.995478
0.0674	0.997729	0.995464
0.0675	0.997723	0.995451
0.0676	0.997716	0.995437
0.0677	0.997709	0.995424
0.0678	0.997702	0.99541
0.0679	0.997696	0.995397
0.068	0.997689	0.995383
0.0681	0.997682	0.99537
0.0682	0.997675	0.995356
0.0683	0.997668	0.995342
0.0684	0.997662	0.995329
0.0685	0.997655	0.995315
0.0686	0.997648	0.995301
0.0687	0.997641	0.995288
0.0688	0.997634	0.995274
0.0689	0.997627	0.99526
0.069	0.99762	0.995247
0.0691	0.997614	0.995233
0.0692	0.997607	0.995219
0.0693	0.9976	0.995205
0.0694	0.997593	0.995191
0.0695	0.997586	0.995178
0.0696	0.997579	0.995164
0.0697	0.997572	0.99515
0.0698	0.997565	0.995136
0.0699	0.997558	0.995122
0.07	0.997551	0.995108
0.0701	0.997544	0.995094
0.0702	0.997537	0.99508
0.0703	0.99753	0.995066
0.0704	0.997523	0.995052
0.0705	0.997516	0.995038
0.0706	0.997509	0.995024
0.0707	0.997502	0.99501
0.0708	0.997495	0.994996
0.0709	0.997488	0.994982
0.071	0.997481	0.994967
0.0711	0.997473	0.994953
0.0712	0.997466	0.994939
0.0713	0.997459	0.994925
0.0714	0.997452	0.994911
0.0715	0.997445	0.994896
0.0716	0.997438	0.994882
0.0717	0.997431	0.994868
0.0718	0.997423	0.994854
0.0719	0.997416	0.994839
0.072	0.997409	0.994825
0.0721	0.997402	0.994811
0.0722	0.997395	0.994796
0.0723	0.997387	0.994782
0.0724	0.99738	0.994767
0.0725	0.997373	0.994753
0.0726	0.997366	0.994738
0.0727	0.997359	0.994724
0.0728	0.997351	0.99471
0.0729	0.997344	0.994695
0.073	0.997337	0.99468
0.0731	0.997329	0.994666
0.0732	0.997322	0.994651
0.0733	0.997315	0.994637
0.0734	0.997307	0.994622
0.0735	0.9973	0.994607
0.0736	0.997293	0.994593
0.0737	0.997285	0.994578
0.0738	0.997278	0.994563
0.0739	0.997271	0.994549
0.074	0.997263	0.994534
0.0741	0.997256	0.994519
0.0742	0.997248	0.994504
0.0743	0.997241	0.99449
0.0744	0.997234	0.994475
0.0745	0.997226	0.99446
0.0746	0.997219	0.994445
0.0747	0.997211	0.99443
0.0748	0.997204	0.994415
0.0749	0.997196	0.9944
0.075	0.997189	0.994386
0.0751	0.997181	0.994371
0.0752	0.997174	0.994356
0.0753	0.997166	0.994341
0.0754	0.997159	0.994326
0.0755	0.997151	0.994311
0.0756	0.997144	0.994296
0.0757	0.997136	0.99428
0.0758	0.997129	0.994265
0.0759	0.997121	0.99425
0.076	0.997113	0.994235
0.0761	0.997106	0.99422
0.0762	0.997098	0.994205
0.0763	0.997091	0.99419
0.0764	0.997083	0.994174
0.0765	0.997075	0.994159
0.0766	0.997068	0.994144
0.0767	0.99706	0.994129
0.0768	0.997052	0.994113
0.0769	0.997045	0.994098
0.077	0.997037	0.994083
0.0771	0.997029	0.994067
0.0772	0.997022	0.994052
0.0773	0.997014	0.994037
0.0774	0.997006	0.994021
0.0775	0.996998	0.994006
0.0776	0.996991	0.99399
0.0777	0.996983	0.993975
0.0778	0.996975	0.993959
0.0779	0.996967	0.993944
0.078	0.99696	0.993928
0.0781	0.996952	0.993913
0.0782	0.996944	0.993897
0.0783	0.996936	0.993882
0.0784	0.996928	0.993866
0.0785	0.99692	0.99385
0.0786	0.996913	0.993835
0.0787	0.996905	0.993819
0.0788	0.996897	0.993803
0.0789	0.996889	0.993788
0.079	0.996881	0.993772
0.0791	0.996873	0.993756
0.0792	0.996865	0.99374
0.0793	0.996857	0.993725
0.0794	0.996849	0.993709
0.0795	0.996842	0.993693
0.0796	0.996834	0.993677
0.0797	0.996826	0.993661
0.0798	0.996818	0.993645
0.0799	0.99681	0.99363
0.08	0.996802	0.993614
0.0801	0.996794	0.993598
0.0802	0.996786	0.993582
0.0803	0.996778	0.993566
0.0804	0.99677	0.99355
0.0805	0.996762	0.993534
0.0806	0.996754	0.993518
0.0807	0.996746	0.993502
0.0808	0.996737	0.993486
0.0809	0.996729	0.993469
0.081	0.996721	0.993453
0.0811	0.996713	0.993437
0.0812	0.996705	0.993421
0.0813	0.996697	0.993405
0.0814	0.996689	0.993389
0.0815	0.996681	0.993372
0.0816	0.996673	0.993356
0.0817	0.996664	0.99334
0.0818	0.996656	0.993324
0.0819	0.996648	0.993307
0.082	0.99664	0.993291
0.0821	0.996632	0.993275
0.0822	0.996623	0.993258
0.0823	0.996615	0.993242
0.0824	0.996607	0.993226
0.0825	0.996599	0.993209
0.0826	0.996591	0.993193
0.0827	0.996582	0.993176
0.0828	0.996574	0.99316
0.0829	0.996566	0.993143
0.083	0.996557	0.993127
0.0831	0.996549	0.99311
0.0832	0.996541	0.993094
0.0833	0.996533	0.993077
0.0834	0.996524	0.993061
0.0835	0.996516	0.993044
0.0836	0.996508	0.993027
0.0837	0.996499	0.993011
0.0838	0.996491	0.992994
0.0839	0.996482	0.992977
0.084	0.996474	0.992961
0.0841	0.996466	0.992944
0.0842	0.996457	0.992927
0.0843	0.996449	0.99291
0.0844	0.99644	0.992894
0.0845	0.996432	0.992877
0.0846	0.996424	0.99286
0.0847	0.996415	0.992843
0.0848	0.996407	0.992826
0.0849	0.996398	0.992809
0.085	0.99639	0.992792
0.0851	0.996381	0.992775
0.0852	0.996373	0.992759
0.0853	0.996364	0.992742
0.0854	0.996356	0.992725
0.0855	0.996347	0.992708
0.0856	0.996339	0.992691
0.0857	0.99633	0.992673
0.0858	0.996321	0.992656
0.0859	0.996313	0.992639
0.086	0.996304	0.992622
0.0861	0.996296	0.992605
0.0862	0.996287	0.992588
0.0863	0.996278	0.992571
0.0864	0.99627	0.992554
0.0865	0.996261	0.992536
0.0866	0.996253	0.992519
0.0867	0.996244	0.992502
0.0868	0.996235	0.992485
0.0869	0.996227	0.992467
0.087	0.996218	0.99245
0.0871	0.996209	0.992433
0.0872	0.9962	0.992415
0.0873	0.996192	0.992398
0.0874	0.996183	0.992381
0.0875	0.996174	0.992363
0.0876	0.996166	0.992346
0.0877	0.996157	0.992328
0.0878	0.996148	0.992311
0.0879	0.996139	0.992293
0.088	0.99613	0.992276
0.0881	0.996122	0.992258
0.0882	0.996113	0.992241
